movieId,actorId,character
8969,378669,Rudolph Rayburn
8969,888983,Jack
8970,702738,
8970,49367,
8970,134528,
8971,2154,Juan
8973,874139,Ernest Short
8973,210985,Count von Bumstuff
8973,6799627,Professor G. Wottan Orphul-Schmell
8974,795884,Bob Anderson
8974,912833,Marys father
8974,104251,Hotel clerk
8974,331049,Detective
8974,33440,The governor
8977,13653,
8977,138860,
8977,217704,
8977,761128,
8978,285643,Carroll Wayles
8978,313906,Ala Kasarib
8978,941562,Dick Wayles
8979,122169,
8979,562194,
8980,104892,Baron Spiegelman
8980,2311,Cardinal Mercier
8980,581050,Lt. Maurice Lambeaux
8980,604679,Gaston Van Leys
8980,253815,Banker Van Leys
8981,14894,Simon Quarle
8981,1230,Gilbert Byfield
8981,352495,Daniel Meggison
8981,116643,Aubrey Meggison
8981,428268,Jordan Tant
8982,3274792,
8982,899508,
8982,407322,
8982,2049393,
8983,469597,A csúnya fiú
8983,49475,A bankár
8983,91058,A barát
8983,1130678,Költõ
8984,607058,
8985,163943,McGinnis
8985,594291,Larry Kelly
8985,863505,James Kelly
8985,914867,Buckland
8985,656425,Jim Cocksey
8986,97648,Allan CarrollAllan Carroll III
8986,475706,
8987,96130,Owen Chase
8987,124279,Cyrus Cyclone Higgins D.D.
8987,266745,Johnathon Moses Chi Wu Lung
8987,696106,Jasper Stone
8990,601962,Jimmy Gilpin
8990,234714,LeRoy Hunter
8990,123679,William Rogers
8991,358029,Duane Mallett
8991,448696,Jack Dysart
8991,122652,Scott Seagrave
8992,242349,Dr. Trevick
8992,141035,Tom Paulton
8992,537556,Matthew Wedgestone
8993,191947,Sherriff
8993,611804,Jimmy the Eel
8993,151606,Bud
8993,320681,Judge Cotton
8993,20251,Silent Jake
8993,115230,Bill
8994,860216,Col. Rudolph von Knorr
8994,262833,Fritz von Meyring
8994,608971,Father Joseph
8995,814825,Captain Leonard Taylor
8995,8744790,Henry von Prague
8995,206765,Lieutenant Blake
8996,3124,Pedro de Alvarez
8996,568254,Richard Ferris
8997,9186,Parson Davies
8997,930656,Silas Prescott
8997,318105,Ira Beasley
8997,322551,Jim Wynd
8997,455653,Sheriff Jack Scott
8998,639545,Jimmy Fitzpatrick
8998,589995,Walter Kendal
8999,378555,Arnold Maitland
8999,358029,Philip Standish
8999,128954,M. Boresky
9000,562805,Stanley Middleton
9000,191899,Chester Holbrooke
9000,326067,Frank Schiller
9001,167760,
9001,177599,Jimmy Sears
9001,7207,Peter Bolling
9004,168595,Jim Lassells
9004,314699,Tom Rearrdon
9005,32468,Deputy
9005,903628,Donald McLane
9005,724586,Rufe Dorsey
9005,668927,The Stranger
9005,359823,Sheriff
9006,221488,Deuce Duncan
9006,103619,John
9006,275941,Pedro Estavan
9006,254136,Brant
9006,802309,Sheriff
9007,829795,Silent Scott
9007,318105,Roger Ingraham
9007,511066,Ricketts
9007,932333,Bowie
9010,733443,Prefect of Police
9010,779914,The Stag
9010,335864,De Guise
9010,188248,Father Adrian
9010,125650,Marquis Henry De Montfort
9011,720979,Lude Schnack
9011,891998,Erik Norrensen
9011,470328,Philipp Galen
9011,511183,Vater Ibsen
9011,686035,Eken Kornils
9012,930504,Sylvester Todd
9012,835770,Sir John Boyden
9013,29671,David Carewe
9013,326067,Rupert Spencer
9013,242243,Dr. Merwin
9014,786313,Composer Enric Damor
9014,869559,Frederic Fred Ryce
9014,498833,Le marquis de Croix St-Blaise
9016,90204,K
9016,741182,Dr. Max Wilson
9017,601962,Jack Forsythe
9017,290962,Signor Rodrigues
9019,689513,Alfred Caesar Vanderspent
9019,360203,Michael ODowd
9019,355284,Miles ODowd
9020,378555,Thorvald Helmar
9020,788252,Krogstadt
9020,177330,Dr. Rank
9021,731699,Carker
9021,571841,Paul Dombey
9021,387591,Walter Dombey
9021,613115,Solomon Gillis
9024,867469,Amiel Van Bierman
9024,589494,John Graham
9024,116619,Matthew Alden
9024,96130,George Alden
9026,390366,John Squire
9026,902698,James Mattison
9026,567224,Jerrold
9028,1596834,
9028,828819,Henri de Vere
9028,617842,J Verburg
9028,100474,
9028,810490,
9028,1655196,Lablache
9028,1551808,De heer van Marle
9029,7215,Harrison Grant
9029,47534,Heinrich von Lertz
9030,758457,John Gregory (The Eagle)
9030,934980,Bob
9030,20251,Mining company official
9031,845773,Jean Novalic
9031,210929,
9033,621416,Curate
9033,356283,Andrew Quick
9033,721978,
9034,534412,Dr. David Mayo
9034,589494,Kenneth Royce
9034,330265,Robert Stanton
9035,741852,Leighton Craig
9035,108588,John Russell
9035,182567,William Gildersleeve
9035,444640,Bobby Gildersleeve
9035,781347,Count Orloff
9036,267916,Henry Egbert Xerxes
9036,210468,Ramsey City Editor
9036,115230,Big Ed
9036,512362,The Bartender
9036,447043,The Detective
9037,361992,Glassop
9037,48853,Jack Airlie
9037,269083,Henry Brasels
9037,752435,Bill Warne
9037,574669,Jimmy Cook
9038,246842,Bettler
9038,470328,Waldemar Gorsky
9038,775597,Peter Osten Gutsbesitzer
9038,511183,alter Diener
9038,174925,Landarzt
9039,692359,Pepe Luis
9039,130759,Antonio Romero
9039,243918,El Alijador
9040,576762,John Norton
9040,41172,Courtenay Urquhart
9040,368748,Martin Simpson-Bates
9041,822071,An American Father
9041,822468,Eldest Son
9041,397556,Second Son
9041,400611,Third Son
9041,861489,Lt. Von Sterbling
9042,454870,Frank Emerson
9042,668927,Johnathan Rhodes
9046,117065,Captain de Cadiere
9046,302368,Ensign Arnauld
9047,286594,Terry Hartridge
9047,673814,Timothy Black
9048,54830,Jack Carrington
9048,636132,Roger Carmichael
9048,28658,Quincy Carmichael
9049,806961,CharlesHammond
9049,919624,Richard Grant
9049,290066,Charles Ridgeway
9049,616729,Jim Weaver
9049,355510,Nixon
9050,856014,Freddie
9050,601962,Don Meredith
9050,908154,Harcourt
9050,234714,Ramon Gonzales
9050,910153,Capt. Milton Brown
9050,454695,Townsend
9051,523932,Sally junger Mann des Detektiv Ceeps
9051,797728,Rentier Klingelmann
9052,165134,George Hemingway
9052,795884,George Hemingway Jr.
9052,382229,Harry Adams
9053,667024,Flash Denby
9053,594291,Clay Burgess
9053,629589,Big Dave Dawley
9053,570434,Judge Quinn
9054,389043,Billys Valet
9054,712776,Billy Bates
9054,33440,Dr. Griggs
9054,255420,Spider Doyle
9055,139333,Hanki Pan
9058,267916,Lawrence Percival Van Huyler
9058,151606,Dan McCarty
9058,598767,Peter Van Huyler
9060,580961,Count Vladimir Androvitch
9060,382700,Gretch
9060,42422,Louis Ipanoff
9060,8759,Gen. Zariskene
9062,509573,Alex von Reizenstein
9062,417837,Quabbe - der Gaoler
9062,81510,
9062,778218,Egon Storch
9063,540575,
9063,242139,Bob Hardy
9063,752620,Jacob Lawless
9063,130485,Iron Star
9063,734787,
9063,421244,
9065,598767,Amos Meredith
9065,267916,Billy Kennedy
9065,287854,Harold De Vanderveer
9065,537556,Otis Kennedy
9066,232063,Monsieur Morin
9066,569747,Maurice Dumars
9066,396616,Robbins
9069,840178,Julian Ross
9069,534412,Prince Andrei Rostoff
9069,262833,Boris Rostoff
9069,177629,Leonid
9069,241758,Dmitri
9070,431414,Aide to Von Blenheim
9070,717468,Devereux Bayne
9070,644728,Von Blenheim (aka Jenkins)
9070,369058,The Firefly
9070,356228,Dunham
9072,507635,John Linforth
9072,279508,Ronald Standish
9073,603875,Hugh Godwin
9073,319599,Dr. Webb
9073,175067,Detective
9075,585461,Ashley Loring
9075,357894,Johnny Gamble
9075,235063,Paul Gresham
9075,926516,Jim Collaton
9077,2181186,
9077,356159,The Red Rider
9077,174720,Dandy Dave Hammond
9077,516930,Tin Cup Casey
9077,743704,Lige Higbee
9077,199933,
9078,712660,Randolph Shorb
9078,625424,Joe Freeman
9078,648632,Henry Shorb
9079,687637,Uncle Amos
9079,601962,Hunter Mason
9079,1266490,Monty Latham
9080,355651,Ambrose North
9080,569646,Roger Austin
9080,177700,
9083,638566,Bill Harris
9083,267912,Robert Wayne
9083,16771,Herbert Osborne
9083,290962,Howard Stratton
9084,168595,Rolin Van DArcy
9084,329573,Samuel Dodge
9085,354878,Waverly Hamilton
9085,41172,Undetermined Role
9086,576762,John Worden
9086,912810,Wong Li
9086,713149,Mandarin
9087,860216,Robert Sinclair
9087,556954,Felix Benavente
9087,492403,Mr. Lynde
9089,798282,
9089,883876,Frade
9091,271503,Don Morton
9091,120541,Judge Roan
9091,263716,Hernry Morton
9091,203527,John Sparr
9092,417837,
9094,166958,Kent
9094,90204,Irving RandolphStingaree
9094,403636,Howie
9094,166226,Jack Connors
9094,427342,The Governor
9094,512796,Lucius Brady
9095,533764,Robert Leedyard
9095,516930,Pete Baldwin
9095,294058,Martin Ledyard
9096,353770,Old Fisherman
9096,351458,Professor Wilson
9096,54011,Frank Helmer
9096,526398,Lighthouse keeper
9097,909492,Harwells Lawyer
9097,604384,Robert Harwell
9097,888983,Henry Dawson
9097,822071,Richard Shields
9097,301252,Chief Inspector Burke
9100,534255,Roger Leeds
9103,921980,La Farge
9103,567756,Tony Cafarelli
9103,744514,Paola
9103,425049,Duke De Chaumont
9104,286594,Jacques Le Clerc
9104,673814,Charles EldridgeJoseph Sayles
9106,372872,Roger Stearns
9106,639545,Howard Marston
9106,392059,Count Pascal de Fondras
9106,614398,Duc de Lissac
9107,913341,Jeffrey Wall
9107,235848,Jeffreys Grandfather
9108,223296,State Sen. George Bayard
9108,731623,Michael Hartner Lois Father
9108,624735,Gov. Burton
9108,921980,Ralph Burton
9109,504551,Mr. France
9109,1932,Ralph Grey
9110,156347,JoeMorgan
9110,57889,Roscoe Tracy
9110,272064,Joshua Siddons
9110,537556,Robert Carter
9111,139333,Miners Child
9111,795884,James Blair
9111,249400,Milligan
9111,638566,Warren McKenzie
9111,656425,Matt
9111,331049,Baptiste
9112,668141,Captain Paul Muller
9112,821054,Cyril Godfrey
9113,20251,Chief of Police Struber
9113,213151,Brice Ferris
9113,865814,Ming
9113,221205,Lao Wing
9113,141650,Strang
9114,531584,Dr. Wolff
9114,828898,Mr. Norris Wynn
9114,132926,Jack Wynn
9116,939515,Cabman
9116,822074,Hiram A. Ward
9116,822792,Bob Williamson
9116,290066,Scott the Butler
9117,151387,Crimmins
9117,601962,Dick Latham
9117,532047,Amos Latham
9117,724586,Hugh Godson
9117,185300,Dandy Jim
9118,567224,Marmaduke X. Caruthers
9118,831872,Chuck McCarthy
9118,570434,Mr. McCarthy
9119,621416,Thomas Atkinson
9119,924893,John Hargreaves
9119,611692,The Fiancee
9119,507517,The Son
9120,486967,Eagle
9120,125228,Mark Hamilton
9120,532996,Chester Martin
9120,235848,Marshall Thorne
9121,85877,Charles de la Fontaine Marquis dAubeterre
9121,385686,Frank Lathropp
9121,238532,Mr. Lathrop
9122,383784,
9122,585785,Harry Higgs
9122,66941,
9122,543498,
9122,902607,
9124,449908,Richard Landers
9124,1230,Paul Boudeaux
9124,827385,Batiste Boudeaux
9126,908823,Frederick Norman
9126,217624,James Galloway
9126,642189,William Tetlow
9127,20251,Ben Mackey
9127,611804,Jack Ripley
9127,151606,Paul Argos
9127,832968,Dick Evans
9127,32468,Red Pete Jackson
9128,355510,Mr. Sheen
9128,55865,Billy Blake
9129,920115,John Cranston
9129,170863,
9129,235041,
9129,338028,
9129,629516,
9130,269493,The Rev. Josephus Broadplains
9130,366008,Jim Young
9131,516974,Rupert Danza
9131,334724,Prince Boris
9131,193005,King Rudolph
9131,360203,John P. Hanway
9133,366008,Edward Livingston
9133,504551,Leo Peret
9133,124877,Mr. Le Bebe
9134,571770,Alexander Chapman
9134,392442,Pearson Hunter
9134,425049,Morgan Hunter
9135,758457,Mathew Silent Smith
9135,20251,Harkness
9135,208659,Gambler Joe
9136,197326,Cook
9136,919624,Richard Farrell
9136,287260,Robert Farrell
9136,104892,Capt. Flagg
9136,207764,Dutch
9137,250099,Friend of the Gent
9137,103619,The Bostonian
9137,567756,The Gent
9137,674084,Sheriff Joe Harper
9137,153764,Friend of the Gent
9138,913341,Edward Andrews
9138,272392,Michael Rudder
9138,312238,Frank Raymond
9138,831891,John Raymond
9139,758457,Dago Sam
9139,47763,Dan Stuyvesant
9139,432216,Tom Flynn
9139,277313,Jack Dedlow
9140,177599,Jim Montjoy
9140,294058,Dianas Uncle
9141,515250,Donald Naughton
9141,193354,Lynch Dolan
9141,792727,Bill Naughton
9142,1196,Jerry Martin
9142,822059,Mike
9142,132955,John Bartlett
9143,1196,Headin South
9143,132955,Spanish Joe
9143,556769,His Aide
9145,832968,John Patricia
9145,27351,Paul Patricia
9145,926191,Father Michael
9146,713302,Jack Dearborn
9146,861489,Harvey Greyson
9146,120541,Judge Stafford
9146,453059,Jerry Gray
9146,552435,Joe Bernheim
9147,137416,Sen. Murray
9147,191899,Brandon Kent
9147,919966,Francis Oakland
9148,272959,Pierre
9148,576762,Sergeant Tom Gellatly
9148,806961,Peter Galbraith
9148,601596,Val Galbraith
9149,373008,Capt. Nils
9149,378669,Jim Harding
9149,326067,Baron Eugene Drako
9149,562805,Count Alexis Sabouroff
9149,54830,Dr. Wu Ching
9150,18273,The Boys Littlest Brother
9150,366008,The Boy - Douglas Gordon Hamilton
9150,504551,The Grandfather
9150,181809,The Father of the Boy
9151,458952,Hoskins
9151,751510,Larry Hanrahan
9151,203750,Col. Paul Gascoyne
9151,830769,Bewley
9151,332217,Wintermute
9152,454870,Jack Standring
9152,123006,Spindrift
9152,678643,Old Hodges
9153,2503,Cheyenne Harry
9153,497200,Cimmaron Bill
9153,670409,Jack Thurston
9154,394166,Undetermined Role
9154,764346,Jim Dyke
9154,798130,Sheriff Jack Webb
9154,85559,Panchas Father
9154,930291,Undetermined Role
9155,567405,Undetermined Role
9155,359823,Undetermined Role
9158,891998,Doktor Friedrich Köstling
9158,174925,Salomon Gebert
9158,450602,Ferdinand Gebert
9158,818609,Jason Gebert
9159,363218,Joe BlondinPierrot
9159,741182,Harlan QuinnHarlequin
9159,320681,Benjamin Sleeth
9159,917837,Emmett Gibson
9160,65038,Oscar Schultz
9160,919624,David Morrison
9160,303180,Colonel Danby Gordon
9160,641776,Charlie Turner
9161,792727,Martin Rankin
9161,287581,Bobbie Warner
9162,480814,Doctor Charcot
9162,590636,Prince Zilah
9162,128954,Count Menko
9162,177330,Count Varhely
9162,806961,Doctor Forg
9164,694080,Charles Cox
9164,456645,Cox Sr
9165,382229,Harold Montague
9165,249400,Curt Moots
9165,780739,Big Hank
9166,125228,Bad Anse Havey
9166,1219765,Roger Malcom
9166,534412,Good Talbot
9167,779914,Chicago Charlie
9167,521919,Detective Scully
9167,674185,John Mansfield
9167,272064,John Gordon
9168,639545,Joseph Marshall
9168,908823,Paul Belmont
9168,912810,Judge Hampton Bates
9169,822792,Robert Carroll
9169,1485025,Philip Bradley
9169,840178,John Bradley
9169,502889,Professor Didot
9169,552056,Weston King
9173,312238,Captain A. Todd
9173,370564,Tom Garvin
9173,731623,John Garvin
9173,190516,Koro Leon
9173,1935,Teariki
9175,319599,Thomas Sterling
9175,445516,Gordon Brett
9175,822074,Hugo Smith
9175,421138,Tom Cameron
9176,571841,Nat Jeffcoate
9176,387591,Alan Jeffcoate
9176,642148,Chris Hawthorne
9177,712776,Ezry Hollins
9177,294058,Caleb Endicott
9177,330217,Walter Endicott
9177,265490,Stuart Morley
9178,292756,
9178,193005,Digby Morse
9178,354878,Philip Hazard
9181,681927,Bunker Bean
9181,567798,Jim Breede
9182,822477,Wililam Still Waters
9182,403154,Sydney Vandeleur
9183,604384,Hugh ODonnell
9183,232063,Shamus Reilly
9183,242800,Percival Cheltenham
9183,242770,Patrick McCormack
9184,910400,Julian Randolph
9184,1935,Boss Nordhoff
9185,57482,Prince Ferdinand
9185,85877,Jack Christie
9185,393161,Victor Borden
9185,69373,Gen. Malcoff
9187,106785,Judge Laton
9187,834970,Arthur Eliot
9187,137416,Howard Eliot
9187,181251,Leonard Devore
9189,1932,Bobby Jason
9189,169125,Billy Holliday
9189,110838,Otto Wurst
9189,641776,Kent B. Wurst
9189,60238,Burr Jason
9191,85877,Kid Kelly
9191,806961,Joe Carelli
9191,534255,Reverend Thomas Roberts
9193,9952131,Gafanhoto
9193,673238,Waldemar
9193,9952130,
9194,221488,Benny Boggs
9194,678643,Old Man Cushing
9196,370564,Count Ito Onato
9196,392442,Robert Farlow
9196,475706,Sato
9196,780423,Mr. Proudweather
9197,414345,Child
9197,420232,Jeff Thompson
9197,566745,John
9197,423424,The Squire
9197,371017,The Widower
9199,475706,Mang
9199,926191,John Wilton
9199,379580,Wilbur Talbot
9199,597995,The Hopper
9199,180679,Roger Livingston Talbot
9202,872200,James Burke
9202,318443,Harvey Lake
9202,453799,Lawyer McClellan
9202,480814,Director Atwood
9203,453059,Douglas MartinGilbert Martin
9203,860216,Frank Steele
9204,603875,Harvey Harry Gresham
9204,227022,Haynes Waldon
9204,166399,Ezra Waldon
9205,8518,Simon Rosedale
9205,464137,Lawrence Selden
9205,453059,Augustus Trenor-Dorset
9206,57889,Carter
9206,717468,Marcel Levington
9206,356228,Dr. Henry Rogers
9206,431414,Leroy
9207,607174,Bob Worth
9207,370320,Reginald Van Alden
9207,356267,Mr. Rogers
9208,679043,Oscar
9208,272392,Ted Burton Jr
9208,14894,Rufus Bonner
9208,822059,Burton Sr
9209,486967,Injun Joe
9209,681927,Tom Sawyer
9209,330217,Huck Finn
9209,352383,Sid Sawyer
9210,238872,Undetermined Role
9210,758457,Hugon
9210,795025,Gabriel
9210,675551,Priest
9210,392429,Roque
9211,910400,Hector Humdrum Brown
9211,186232,Carlos Tanner
9212,203439,Max
9212,269493,Henry Wagner
9212,314699,Karl Wagner
9212,533764,Frank Douglas
9212,839992,Krippen
9213,567405,Pinto Dupont
9213,432216,John Silver
9213,758457,Dale Revenal
9213,47763,Dudley Appleton
9213,57889,Jack Nelda
9213,851618,Scotty
9217,511066,Ravello
9217,567756,Jules Mardon
9217,643048,Armand de Gautier
9217,89162,Prince del Chinay
9218,857181,Chauffeurs Son
9218,166975,Lieutenant John Long
9218,262080,August Von Grossman
9218,242800,Helgar
9219,909648,Bill Durham
9219,47534,August Myers
9219,85319,Carl Vogel
9219,444535,Judge
9220,98774,Günthers Father
9220,389364,Günther Ellinghaus
9220,765447,
9221,610268,Bernard Marshall
9221,400763,Ted Marshall
9221,532996,Henri Delafaire
9221,920300,Lon Gaskell
9222,694080,Blake Walford
9222,11151,Charles Owen
9222,512731,Loftus Walford
9223,14894,Mr. Manners
9223,267916,Dr. John ONeill
9223,822059,Judge Brainard
9223,18393,Robert Brainard
9223,636132,Andrew Vail
9224,203527,Larry OMalley
9224,576762,Colby Mason
9224,521310,Buck Marsden
9224,378500,Talbot Sturgis
9225,378500,Leslie Wrandell
9228,678643,Masters
9228,515250,Carey Larned
9228,233648,Olin Humphreys
9229,243665,Joseph Almer
9229,832011,Captain Cavendish
9229,275941,Damihr
9229,20109,Billy Copper
9229,802309,Major Gen
9229,915654,Captain Woodhouse
9230,700003,Crispin
9231,562866,Edmond Knapp
9231,191899,Paul Whitney
9231,177330,Whitney Pere
9233,427342,Morgan Jenkins
9233,603875,Albert Beresford
9233,298854,Lewis Craven
9233,752465,Pesky Flynn
9236,329105,Undetermined Role
9236,909648,Jack Spurlock
9236,556658,Spurlock Sr.
9236,900330,Col. Jackson
9236,232592,Undetermined Role
9237,493073,John Bigelow
9237,31891,
9238,891998,Doktor Friedrich Köstling
9238,174925,Salomon Gebert
9238,450602,Ferdinand Gebert
9238,818609,Jason Gebert
9239,610268,Jules Graham
9239,81361,Ernest Morgan
9239,397229,Pratt Barnes
9240,227022,Miggs
9240,254609,Capt. Lane
9240,292756,Supt. Fisher
9240,806961,Ingleton
9240,253815,Silverstein
9241,533764,Capt. Archie van Renssaller
9241,403151,Pa Renssaller
9241,89524,Pvt. Vibbard
9243,447855,H.E. Barnet
9243,101071,Phil Marsden
9243,238532,Pop Moore
9243,562866,Wayne Annis
9244,646851,Big Jim Burgess
9244,64819,Jules Lemaire
9244,644728,Tom Farnsworth
9244,369058,Ted Kendall
9245,1016556,
9245,858904,Peter Wallace
9245,1015722,Theatrical Manager
9245,1016371,Frank Leighton
9245,1015993,
9247,228530,
9247,350616,John Forest amerikai bányamunkás
9247,447187,
9247,469597,James Hogg munkavezetõ majd gyáros
9249,770844,Robert BuschCrown Prince
9249,822071,Richard Busch
9249,212860,The Kaiser
9251,389043,Fredeerick Fischr
9251,356159,Hugo Wagner
9251,147692,Clement Boyd
9252,390196,Gen. Joffre
9252,432216,The Kaiser
9252,511104,Marcas the Blacksmith
9252,207637,Capt. von Neigle
9252,151606,Bethmann-Hollweg
9252,902698,Capt. von Hancke
9252,141650,Gen. von Kluck
9252,320681,Ambassador Gerard
9253,417837,James Fraenkel BörsenmarktlerJohn Smith amerikanischer Ingenieur
9253,432721,Friedrich Wechmar
9253,458635,Dr. Thiel Hausarzt bei Wechmars
9254,860216,Bruce Wendell
9254,319599,General Blair
9254,636678,Bobbie Blair
9257,546121,Undetermined Role
9257,507635,Jazzbando Boullion
9257,921770,Stephen White
9257,510142,Achilles Robusto
9257,394135,Pendas Alvarez
9258,913341,Cuthbert Kidder
9258,242349,Silas Kidder
